episode,reward,steps,epsilon
5849,200.0,497,0.01
5850,400.0,477,0.01
5851,330.0,485,0.01
5852,360.0,453,0.01
5853,260.0,409,0.01
5854,590.0,567,0.01
5855,2130.0,689,0.01
5856,1090.0,681,0.01
5857,390.0,591,0.01
5858,480.0,473,0.01
5859,340.0,649,0.01
5860,430.0,603,0.01
5861,280.0,705,0.01
5862,380.0,609,0.01
5863,1110.0,1275,0.01
5864,560.0,501,0.01
5865,1250.0,731,0.01
5866,650.0,641,0.01
5867,610.0,601,0.01
5868,480.0,523,0.01
5869,610.0,665,0.01
5870,870.0,889,0.01
5871,510.0,587,0.01
5872,410.0,585,0.01
5873,310.0,501,0.01
5874,270.0,421,0.01
5875,330.0,513,0.01
5876,110.0,333,0.01
5877,480.0,743,0.01
5878,90.0,467,0.01
5879,310.0,529,0.01
5880,410.0,517,0.01
5881,240.0,387,0.01
5882,210.0,443,0.01
5883,1080.0,523,0.01
5884,120.0,329,0.01
5885,670.0,749,0.01
5886,160.0,463,0.01
5887,220.0,507,0.01
5888,570.0,657,0.01
5889,440.0,719,0.01
5890,320.0,537,0.01
5891,290.0,327,0.01
5892,610.0,587,0.01
5893,200.0,297,0.01
5894,380.0,517,0.01
5895,510.0,777,0.01
5896,510.0,613,0.01
5897,390.0,535,0.01
5898,620.0,613,0.01
5899,240.0,331,0.01
5900,300.0,441,0.01
5901,310.0,665,0.01
5902,320.0,565,0.01
5903,400.0,437,0.01
5904,550.0,527,0.01
5905,570.0,621,0.01
5906,690.0,701,0.01
5907,970.0,835,0.01
5908,710.0,617,0.01
5909,820.0,693,0.01
5910,920.0,783,0.01
5911,850.0,661,0.01
5912,2010.0,721,0.01
5913,450.0,509,0.01
5914,310.0,421,0.01
5915,440.0,525,0.01
5916,390.0,445,0.01
5917,610.0,615,0.01
5918,1220.0,653,0.01
5919,340.0,511,0.01
5920,330.0,499,0.01
5921,400.0,485,0.01
5922,160.0,295,0.01
5923,430.0,545,0.01
5924,400.0,527,0.01
5925,250.0,423,0.01
5926,950.0,641,0.01
5927,180.0,491,0.01
5928,930.0,623,0.01
5929,440.0,643,0.01
5930,1050.0,875,0.01
5931,200.0,419,0.01
5932,160.0,393,0.01
5933,230.0,413,0.01
5934,3580.0,621,0.01
5935,610.0,679,0.01
5936,680.0,601,0.01
5937,270.0,445,0.01
5938,380.0,465,0.01
5939,360.0,473,0.01
5940,400.0,471,0.01
5941,350.0,425,0.01
5942,290.0,403,0.01
5943,620.0,715,0.01
5944,280.0,425,0.01
5945,310.0,471,0.01
5946,770.0,741,0.01
5947,500.0,567,0.01
5948,330.0,447,0.01
5949,400.0,491,0.01
5950,450.0,483,0.01
5951,1020.0,909,0.01
5952,1060.0,577,0.01
5953,280.0,561,0.01
5954,620.0,425,0.01
5955,80.0,249,0.01
5956,190.0,439,0.01
5957,560.0,785,0.01
5958,730.0,861,0.01
5959,100.0,363,0.01
5960,200.0,545,0.01
5961,860.0,649,0.01
5962,490.0,699,0.01
5963,470.0,493,0.01
5964,240.0,429,0.01
5965,330.0,487,0.01
5966,670.0,589,0.01
5967,270.0,353,0.01
5968,600.0,727,0.01
5969,760.0,703,0.01
5970,230.0,411,0.01
5971,340.0,399,0.01
5972,680.0,723,0.01
5973,400.0,641,0.01
5974,1050.0,763,0.01
5975,280.0,535,0.01
5976,230.0,467,0.01
5977,500.0,585,0.01
5978,210.0,431,0.01
5979,240.0,347,0.01
5980,270.0,349,0.01
5981,80.0,245,0.01
5982,190.0,343,0.01
5983,810.0,671,0.01
5984,510.0,737,0.01
5985,80.0,249,0.01
5986,210.0,415,0.01
5987,130.0,329,0.01
5988,300.0,751,0.01
5989,520.0,913,0.01
5990,790.0,789,0.01
5991,280.0,483,0.01
5992,790.0,1041,0.01
5993,320.0,539,0.01
5994,330.0,605,0.01
5995,260.0,615,0.01
5996,110.0,249,0.01
5997,230.0,519,0.01
5998,600.0,585,0.01
5999,520.0,801,0.01
6000,120.0,313,0.01
6001,390.0,665,0.01
6002,360.0,663,0.01
6003,480.0,837,0.01
6004,330.0,457,0.01
6005,410.0,457,0.01
6006,690.0,575,0.01
6007,220.0,393,0.01
6008,150.0,297,0.01
6009,300.0,433,0.01
6010,340.0,671,0.01
6011,430.0,631,0.01
6012,370.0,511,0.01
6013,570.0,683,0.01
6014,360.0,505,0.01
6015,1990.0,673,0.01
6016,410.0,455,0.01
6017,270.0,419,0.01
6018,250.0,385,0.01
6019,800.0,715,0.01
6020,520.0,1015,0.01
6021,260.0,451,0.01
6022,730.0,871,0.01
6023,240.0,455,0.01
6024,580.0,681,0.01
6025,260.0,419,0.01
6026,270.0,435,0.01
6027,640.0,603,0.01
6028,960.0,653,0.01
6029,1020.0,633,0.01
6030,960.0,635,0.01
6031,950.0,667,0.01
6032,940.0,623,0.01
6033,950.0,727,0.01
6034,960.0,635,0.01
6035,950.0,727,0.01
6036,960.0,729,0.01
6037,350.0,567,0.01
6038,380.0,617,0.01
6039,960.0,663,0.01
6040,1020.0,717,0.01
6041,960.0,729,0.01
6042,210.0,567,0.01
6043,1070.0,807,0.01
6044,390.0,629,0.01
6045,350.0,765,0.01
6046,530.0,673,0.01
6047,840.0,585,0.01
6048,260.0,531,0.01
6049,270.0,755,0.01
6050,460.0,689,0.01
6051,320.0,511,0.01
6052,510.0,723,0.01
6053,450.0,715,0.01
6054,320.0,817,0.01
6055,1490.0,1007,0.01
6056,420.0,739,0.01
6057,150.0,301,0.01
6058,640.0,1011,0.01
6059,370.0,869,0.01
6060,2330.0,903,0.01
6061,1150.0,835,0.01
6062,460.0,643,0.01
6063,460.0,775,0.01
6064,260.0,583,0.01
6065,500.0,673,0.01
6066,510.0,691,0.01
6067,260.0,453,0.01
6068,420.0,783,0.01
6069,410.0,565,0.01
6070,360.0,591,0.01
6071,860.0,687,0.01
6072,770.0,933,0.01
6073,220.0,441,0.01
6074,220.0,421,0.01
6075,300.0,347,0.01
6076,270.0,527,0.01
6077,430.0,531,0.01
6078,350.0,773,0.01
6079,390.0,629,0.01
6080,760.0,567,0.01
6081,290.0,379,0.01
6082,270.0,423,0.01
6083,50.0,245,0.01
6084,160.0,481,0.01
6085,510.0,611,0.01
6086,320.0,509,0.01
6087,350.0,693,0.01
6088,450.0,567,0.01
6089,440.0,487,0.01
6090,50.0,245,0.01
6091,640.0,677,0.01
6092,240.0,557,0.01
6093,330.0,489,0.01
6094,610.0,693,0.01
6095,510.0,555,0.01
6096,510.0,779,0.01
6097,300.0,503,0.01
6098,360.0,471,0.01
6099,360.0,601,0.01
6100,580.0,819,0.01
6101,180.0,389,0.01
6102,380.0,533,0.01
6103,710.0,841,0.01
6104,350.0,495,0.01
6105,1250.0,1005,0.01
6106,800.0,637,0.01
6107,690.0,635,0.01
6108,380.0,633,0.01
6109,400.0,575,0.01
6110,410.0,567,0.01
6111,650.0,687,0.01
6112,670.0,843,0.01
6113,480.0,783,0.01
6114,290.0,535,0.01
6115,710.0,897,0.01
6116,1060.0,719,0.01
6117,830.0,811,0.01
6118,1520.0,803,0.01
6119,710.0,653,0.01
6120,620.0,617,0.01
6121,1030.0,797,0.01
6122,600.0,609,0.01
6123,1180.0,685,0.01
6124,660.0,551,0.01
6125,890.0,617,0.01
6126,660.0,551,0.01
6127,600.0,609,0.01
6128,670.0,537,0.01
6129,600.0,609,0.01
6130,620.0,585,0.01
6131,1260.0,695,0.01
6132,660.0,551,0.01
6133,1050.0,717,0.01
6134,1560.0,779,0.01
6135,690.0,629,0.01
6136,1460.0,773,0.01
6137,610.0,619,0.01
6138,750.0,589,0.01
6139,660.0,519,0.01
6140,620.0,583,0.01
6141,750.0,585,0.01
6142,570.0,617,0.01
6143,620.0,595,0.01
6144,620.0,525,0.01
6145,620.0,591,0.01
6146,390.0,541,0.01
6147,620.0,541,0.01
6148,850.0,709,0.01
6149,680.0,657,0.01
6150,680.0,641,0.01
6151,260.0,389,0.01
6152,520.0,689,0.01
6153,450.0,629,0.01
6154,1390.0,873,0.01
6155,440.0,629,0.01
6156,380.0,479,0.01
6157,670.0,575,0.01
6158,390.0,497,0.01
6159,220.0,389,0.01
6160,480.0,569,0.01
6161,470.0,529,0.01
6162,610.0,753,0.01
6163,630.0,495,0.01
6164,430.0,505,0.01
6165,620.0,721,0.01
6166,580.0,719,0.01
6167,420.0,645,0.01
6168,160.0,301,0.01
6169,420.0,481,0.01
6170,260.0,411,0.01
6171,480.0,509,0.01
6172,530.0,623,0.01
6173,260.0,499,0.01
6174,820.0,695,0.01
6175,690.0,759,0.01
6176,260.0,503,0.01
6177,750.0,769,0.01
6178,1680.0,1321,0.01
6179,260.0,493,0.01
6180,280.0,507,0.01
6181,260.0,513,0.01
6182,540.0,615,0.01
6183,370.0,809,0.01
6184,710.0,623,0.01
6185,600.0,741,0.01
6186,450.0,689,0.01
6187,280.0,613,0.01
6188,460.0,499,0.01
6189,360.0,587,0.01
6190,1110.0,657,0.01
6191,680.0,705,0.01
6192,250.0,497,0.01
6193,680.0,637,0.01
6194,460.0,609,0.01
6195,350.0,485,0.01
6196,640.0,773,0.01
6197,180.0,465,0.01
6198,270.0,479,0.01
6199,200.0,329,0.01
6200,250.0,381,0.01
6201,130.0,373,0.01
6202,230.0,415,0.01
6203,500.0,663,0.01
6204,230.0,479,0.01
6205,170.0,365,0.01
6206,800.0,891,0.01
6207,540.0,645,0.01
6208,230.0,471,0.01
6209,400.0,495,0.01
6210,230.0,559,0.01
6211,810.0,457,0.01
6212,420.0,505,0.01
6213,290.0,445,0.01
6214,450.0,569,0.01
6215,510.0,993,0.01
6216,340.0,551,0.01
6217,170.0,531,0.01
6218,580.0,649,0.01
6219,590.0,623,0.01
6220,220.0,315,0.01
6221,390.0,505,0.01
6222,190.0,505,0.01
6223,330.0,551,0.01
6224,590.0,763,0.01
6225,1000.0,711,0.01
6226,720.0,863,0.01
6227,350.0,545,0.01
6228,360.0,579,0.01
6229,260.0,457,0.01
6230,700.0,735,0.01
6231,300.0,627,0.01
6232,1020.0,849,0.01
6233,380.0,791,0.01
6234,900.0,777,0.01
6235,200.0,377,0.01
6236,370.0,583,0.01
6237,150.0,337,0.01
6238,280.0,407,0.01
6239,710.0,727,0.01
6240,940.0,659,0.01
6241,250.0,419,0.01
6242,940.0,733,0.01
6243,270.0,523,0.01
6244,600.0,613,0.01
6245,390.0,553,0.01
6246,370.0,511,0.01
6247,560.0,701,0.01
6248,310.0,461,0.01
6249,1290.0,943,0.01
6250,300.0,449,0.01
6251,390.0,531,0.01
6252,410.0,553,0.01
6253,440.0,669,0.01
6254,390.0,737,0.01
6255,560.0,705,0.01
6256,1040.0,801,0.01
6257,180.0,311,0.01
6258,460.0,613,0.01
6259,180.0,365,0.01
6260,170.0,323,0.01
6261,490.0,749,0.01
6262,310.0,627,0.01
6263,110.0,267,0.01
6264,350.0,443,0.01
6265,330.0,469,0.01
6266,400.0,683,0.01
6267,530.0,715,0.01
6268,1110.0,649,0.01
6269,400.0,661,0.01
6270,370.0,785,0.01
6271,170.0,265,0.01
6272,260.0,315,0.01
6273,280.0,555,0.01
6274,330.0,393,0.01
6275,630.0,637,0.01
6276,800.0,815,0.01
6277,2200.0,929,0.01
6278,300.0,545,0.01
6279,650.0,643,0.01
6280,200.0,757,0.01
6281,770.0,645,0.01
6282,450.0,461,0.01
6283,540.0,699,0.01
6284,320.0,507,0.01
6285,360.0,529,0.01
6286,290.0,517,0.01
6287,950.0,693,0.01
6288,810.0,603,0.01
6289,570.0,605,0.01
6290,180.0,309,0.01
6291,250.0,507,0.01
6292,210.0,437,0.01
6293,1010.0,1011,0.01
6294,100.0,301,0.01
6295,810.0,681,0.01
6296,1080.0,739,0.01
6297,560.0,729,0.01
6298,600.0,659,0.01
6299,290.0,431,0.01
6300,370.0,463,0.01
6301,370.0,533,0.01
6302,380.0,617,0.01
6303,590.0,717,0.01
6304,430.0,521,0.01
6305,700.0,649,0.01
6306,540.0,649,0.01
6307,290.0,805,0.01
6308,540.0,837,0.01
6309,1270.0,983,0.01
6310,500.0,925,0.01
6311,450.0,685,0.01
6312,620.0,1041,0.01
6313,510.0,745,0.01
6314,610.0,755,0.01
6315,520.0,763,0.01
6316,330.0,545,0.01
6317,1180.0,861,0.01
6318,90.0,309,0.01
6319,1820.0,753,0.01
6320,1270.0,893,0.01
6321,530.0,655,0.01
6322,230.0,641,0.01
6323,230.0,633,0.01
6324,310.0,569,0.01
6325,390.0,569,0.01
6326,610.0,589,0.01
6327,340.0,545,0.01
6328,290.0,495,0.01
6329,1020.0,743,0.01
6330,340.0,553,0.01
6331,340.0,923,0.01
6332,390.0,689,0.01
6333,430.0,653,0.01
6334,240.0,521,0.01
6335,330.0,673,0.01
6336,320.0,649,0.01
6337,240.0,511,0.01
6338,500.0,769,0.01
6339,510.0,683,0.01
6340,50.0,245,0.01
6341,270.0,325,0.01
6342,430.0,551,0.01
6343,350.0,469,0.01
6344,660.0,683,0.01
6345,660.0,697,0.01
6346,410.0,515,0.01
6347,420.0,657,0.01
6348,220.0,509,0.01
6349,450.0,607,0.01
6350,360.0,481,0.01
6351,600.0,713,0.01
6352,290.0,457,0.01
6353,100.0,267,0.01
6354,1270.0,779,0.01
6355,230.0,417,0.01
6356,220.0,413,0.01
6357,60.0,325,0.01
6358,700.0,709,0.01
6359,610.0,559,0.01
6360,450.0,493,0.01
6361,330.0,513,0.01
6362,860.0,645,0.01
6363,420.0,653,0.01
6364,260.0,619,0.01
6365,500.0,639,0.01
6366,490.0,719,0.01
6367,320.0,599,0.01
6368,270.0,493,0.01
6369,740.0,861,0.01
6370,520.0,777,0.01
6371,230.0,507,0.01
6372,410.0,869,0.01
6373,900.0,733,0.01
6374,1000.0,689,0.01
6375,400.0,571,0.01
6376,360.0,691,0.01
6377,470.0,767,0.01
6378,600.0,631,0.01
6379,440.0,689,0.01
6380,80.0,249,0.01
6381,370.0,627,0.01
6382,440.0,841,0.01
6383,310.0,453,0.01
6384,250.0,547,0.01
6385,260.0,415,0.01
6386,500.0,617,0.01
6387,680.0,649,0.01
6388,400.0,645,0.01
6389,190.0,481,0.01
6390,390.0,843,0.01
6391,310.0,839,0.01
6392,390.0,597,0.01
6393,530.0,721,0.01
6394,430.0,591,0.01
6395,270.0,545,0.01
6396,210.0,419,0.01
6397,320.0,603,0.01
6398,250.0,417,0.01
6399,1060.0,569,0.01
6400,980.0,527,0.01
6401,410.0,545,0.01
6402,430.0,575,0.01
6403,640.0,991,0.01
6404,1430.0,815,0.01
6405,220.0,535,0.01
6406,360.0,509,0.01
6407,440.0,613,0.01
6408,280.0,491,0.01
6409,980.0,897,0.01
6410,340.0,477,0.01
6411,200.0,441,0.01
6412,640.0,489,0.01
6413,280.0,473,0.01
6414,400.0,519,0.01
6415,410.0,947,0.01
6416,300.0,551,0.01
6417,220.0,347,0.01
6418,180.0,297,0.01
6419,780.0,681,0.01
6420,680.0,703,0.01
6421,250.0,703,0.01
6422,650.0,697,0.01
6423,740.0,667,0.01
6424,410.0,567,0.01
6425,540.0,655,0.01
6426,420.0,571,0.01
6427,430.0,633,0.01
6428,420.0,613,0.01
6429,220.0,395,0.01
6430,460.0,757,0.01
6431,970.0,725,0.01
6432,570.0,741,0.01
6433,560.0,701,0.01
6434,310.0,553,0.01
6435,600.0,723,0.01
6436,240.0,425,0.01
6437,560.0,681,0.01
6438,560.0,639,0.01
6439,740.0,905,0.01
6440,390.0,919,0.01
6441,360.0,569,0.01
6442,610.0,687,0.01
6443,720.0,621,0.01
6444,230.0,465,0.01
6445,720.0,647,0.01
6446,510.0,759,0.01
6447,540.0,607,0.01
6448,570.0,687,0.01
6449,170.0,379,0.01
6450,90.0,527,0.01
6451,300.0,487,0.01
6452,390.0,695,0.01
6453,530.0,553,0.01
6454,340.0,599,0.01
6455,480.0,607,0.01
6456,310.0,589,0.01
6457,650.0,589,0.01
6458,320.0,519,0.01
6459,240.0,527,0.01
6460,610.0,641,0.01
6461,260.0,363,0.01
6462,250.0,395,0.01
6463,320.0,551,0.01
6464,1760.0,529,0.01
6465,360.0,545,0.01
6466,660.0,629,0.01
6467,360.0,581,0.01
6468,620.0,719,0.01
6469,400.0,507,0.01
6470,950.0,627,0.01
6471,470.0,471,0.01
6472,290.0,487,0.01
6473,540.0,613,0.01
6474,710.0,881,0.01
6475,520.0,693,0.01
6476,650.0,709,0.01
6477,510.0,585,0.01
6478,200.0,353,0.01
6479,160.0,313,0.01
6480,270.0,491,0.01
6481,440.0,457,0.01
6482,110.0,281,0.01
6483,220.0,487,0.01
6484,370.0,489,0.01
6485,420.0,717,0.01
6486,480.0,727,0.01
6487,820.0,777,0.01
6488,270.0,487,0.01
6489,440.0,565,0.01
6490,220.0,401,0.01
6491,110.0,369,0.01
6492,750.0,709,0.01
6493,580.0,753,0.01
6494,310.0,381,0.01
6495,370.0,453,0.01
6496,560.0,519,0.01
6497,520.0,489,0.01
6498,340.0,401,0.01
6499,490.0,463,0.01
6500,460.0,453,0.01
6501,470.0,457,0.01
6502,400.0,491,0.01
6503,280.0,369,0.01
6504,430.0,455,0.01
6505,290.0,365,0.01
6506,290.0,365,0.01
6507,350.0,451,0.01
6508,290.0,365,0.01
6509,370.0,413,0.01
6510,290.0,365,0.01
6511,290.0,367,0.01
6512,300.0,365,0.01
6513,340.0,461,0.01
6514,650.0,709,0.01
6515,420.0,459,0.01
6516,290.0,367,0.01
6517,710.0,781,0.01
6518,430.0,461,0.01
6519,540.0,553,0.01
6520,480.0,471,0.01
6521,440.0,471,0.01
6522,410.0,479,0.01
6523,410.0,435,0.01
6524,520.0,573,0.01
6525,760.0,573,0.01
6526,930.0,577,0.01
6527,340.0,401,0.01
6528,1050.0,1201,0.01
6529,430.0,487,0.01
6530,360.0,405,0.01
6531,450.0,471,0.01
6532,760.0,621,0.01
6533,410.0,471,0.01
6534,400.0,467,0.01
6535,330.0,395,0.01
6536,410.0,413,0.01
6537,680.0,577,0.01
6538,360.0,399,0.01
6539,390.0,431,0.01
6540,350.0,405,0.01
6541,390.0,435,0.01
6542,720.0,777,0.01
6543,760.0,569,0.01
6544,360.0,399,0.01
6545,410.0,413,0.01
6546,760.0,725,0.01
6547,410.0,551,0.01
6548,460.0,529,0.01
6549,2230.0,673,0.01
6550,590.0,575,0.01
6551,470.0,561,0.01
6552,590.0,575,0.01
6553,330.0,449,0.01
6554,490.0,579,0.01
6555,60.0,465,0.01
6556,200.0,297,0.01
6557,380.0,443,0.01
6558,450.0,431,0.01
6559,380.0,443,0.01
6560,380.0,443,0.01
6561,450.0,465,0.01
6562,350.0,427,0.01
6563,1750.0,927,0.01
6564,210.0,353,0.01
6565,100.0,321,0.01
6566,100.0,323,0.01
6567,210.0,511,0.01
6568,500.0,611,0.01
6569,320.0,583,0.01
6570,220.0,355,0.01
6571,470.0,729,0.01
6572,290.0,413,0.01
6573,400.0,503,0.01
6574,120.0,349,0.01
6575,120.0,401,0.01
6576,100.0,325,0.01
6577,860.0,479,0.01
6578,250.0,365,0.01
6579,380.0,415,0.01
6580,290.0,581,0.01
6581,1080.0,685,0.01
6582,500.0,665,0.01
6583,160.0,301,0.01
6584,460.0,473,0.01
6585,290.0,329,0.01
6586,290.0,345,0.01
6587,320.0,429,0.01
6588,180.0,431,0.01
6589,100.0,321,0.01
6590,460.0,505,0.01
6591,440.0,533,0.01
6592,390.0,471,0.01
6593,280.0,471,0.01
6594,100.0,321,0.01
6595,260.0,441,0.01
6596,690.0,737,0.01
6597,160.0,431,0.01
6598,180.0,383,0.01
6599,340.0,585,0.01
6600,1730.0,695,0.01
6601,270.0,471,0.01
6602,410.0,733,0.01
6603,670.0,593,0.01
6604,270.0,443,0.01
6605,270.0,377,0.01
6606,200.0,437,0.01
6607,350.0,619,0.01
6608,590.0,869,0.01
6609,320.0,425,0.01
6610,730.0,993,0.01
6611,450.0,537,0.01
6612,520.0,641,0.01
6613,410.0,617,0.01
6614,750.0,813,0.01
6615,490.0,859,0.01
6616,420.0,591,0.01
6617,220.0,463,0.01
6618,310.0,407,0.01
6619,350.0,505,0.01
6620,280.0,427,0.01
6621,640.0,713,0.01
6622,410.0,577,0.01
6623,680.0,695,0.01
6624,320.0,365,0.01
6625,220.0,411,0.01
6626,940.0,711,0.01
6627,570.0,651,0.01
6628,280.0,393,0.01
6629,180.0,353,0.01
6630,530.0,727,0.01
6631,380.0,937,0.01
6632,510.0,731,0.01
6633,570.0,755,0.01
6634,360.0,465,0.01
6635,550.0,489,0.01
6636,350.0,421,0.01
6637,240.0,445,0.01
6638,500.0,649,0.01
6639,540.0,907,0.01
6640,460.0,739,0.01
6641,360.0,523,0.01
6642,290.0,503,0.01
6643,760.0,739,0.01
6644,510.0,675,0.01
6645,380.0,597,0.01
6646,640.0,869,0.01
6647,340.0,493,0.01
6648,740.0,727,0.01
6649,530.0,687,0.01
6650,620.0,599,0.01
6651,780.0,747,0.01
6652,640.0,631,0.01
6653,540.0,745,0.01
6654,400.0,603,0.01
6655,840.0,561,0.01
6656,830.0,935,0.01
6657,630.0,577,0.01
6658,1120.0,685,0.01
6659,400.0,705,0.01
6660,590.0,545,0.01
6661,290.0,459,0.01
6662,350.0,623,0.01
6663,470.0,673,0.01
6664,380.0,659,0.01
6665,480.0,675,0.01
6666,540.0,591,0.01
6667,1050.0,803,0.01
6668,400.0,583,0.01
6669,290.0,461,0.01
6670,300.0,615,0.01
6671,340.0,633,0.01
6672,490.0,591,0.01
6673,1040.0,751,0.01
6674,270.0,509,0.01
6675,240.0,483,0.01
6676,260.0,491,0.01
6677,540.0,787,0.01
6678,630.0,713,0.01
6679,220.0,671,0.01
6680,890.0,681,0.01
6681,340.0,499,0.01
6682,240.0,577,0.01
6683,610.0,763,0.01
6684,1590.0,525,0.01
6685,590.0,717,0.01
6686,200.0,475,0.01
6687,550.0,793,0.01
6688,180.0,407,0.01
6689,430.0,449,0.01
6690,270.0,497,0.01
6691,720.0,873,0.01
6692,970.0,879,0.01
6693,810.0,763,0.01
6694,1140.0,947,0.01
6695,760.0,661,0.01
6696,720.0,697,0.01
6697,730.0,703,0.01
6698,880.0,933,0.01
6699,680.0,701,0.01
6700,830.0,723,0.01
6701,930.0,777,0.01
6702,960.0,767,0.01
6703,750.0,679,0.01
6704,930.0,737,0.01
6705,740.0,661,0.01
6706,610.0,617,0.01
6707,760.0,813,0.01
6708,800.0,769,0.01
6709,1290.0,897,0.01
6710,720.0,785,0.01
6711,1170.0,953,0.01
6712,650.0,699,0.01
6713,480.0,661,0.01
6714,860.0,813,0.01
6715,690.0,577,0.01
6716,990.0,737,0.01
6717,1030.0,605,0.01
6718,860.0,1053,0.01
6719,700.0,639,0.01
6720,640.0,577,0.01
6721,1050.0,697,0.01
6722,730.0,905,0.01
6723,670.0,885,0.01
6724,620.0,637,0.01
6725,760.0,825,0.01
6726,1980.0,1001,0.01
6727,390.0,609,0.01
6728,910.0,985,0.01
6729,1030.0,787,0.01
6730,690.0,635,0.01
6731,490.0,623,0.01
6732,1090.0,743,0.01
6733,690.0,635,0.01
6734,370.0,601,0.01
6735,230.0,505,0.01
6736,260.0,667,0.01
6737,1460.0,845,0.01
6738,1300.0,885,0.01
6739,490.0,679,0.01
6740,610.0,725,0.01
6741,600.0,629,0.01
6742,630.0,681,0.01
6743,430.0,563,0.01
6744,830.0,679,0.01
6745,880.0,1131,0.01
6746,650.0,837,0.01
6747,550.0,591,0.01
6748,780.0,783,0.01
6749,570.0,673,0.01
6750,330.0,561,0.01
6751,950.0,613,0.01
6752,350.0,941,0.01
6753,350.0,661,0.01
6754,420.0,609,0.01
6755,360.0,859,0.01
6756,370.0,405,0.01
6757,460.0,583,0.01
6758,370.0,657,0.01
6759,400.0,529,0.01
6760,870.0,1057,0.01
6761,550.0,541,0.01
6762,680.0,639,0.01
6763,740.0,785,0.01
6764,570.0,789,0.01
6765,380.0,699,0.01
6766,180.0,439,0.01
6767,470.0,609,0.01
6768,250.0,423,0.01
6769,510.0,855,0.01
6770,510.0,761,0.01
6771,660.0,695,0.01
6772,470.0,567,0.01
6773,1010.0,905,0.01
6774,350.0,429,0.01
6775,450.0,671,0.01
6776,310.0,459,0.01
6777,850.0,769,0.01
6778,620.0,727,0.01
6779,620.0,611,0.01
6780,280.0,487,0.01
6781,380.0,457,0.01
6782,740.0,781,0.01
6783,450.0,617,0.01
6784,530.0,571,0.01
6785,410.0,609,0.01
6786,680.0,663,0.01
6787,290.0,575,0.01
6788,550.0,761,0.01
6789,550.0,649,0.01
6790,450.0,675,0.01
6791,400.0,671,0.01
6792,620.0,767,0.01
6793,760.0,875,0.01
6794,560.0,727,0.01
6795,760.0,847,0.01
6796,190.0,367,0.01
6797,720.0,635,0.01
6798,320.0,605,0.01
6799,550.0,631,0.01
6800,500.0,731,0.01
6801,440.0,597,0.01
6802,560.0,601,0.01
6803,670.0,673,0.01
6804,700.0,675,0.01
6805,710.0,735,0.01
6806,380.0,579,0.01
6807,560.0,629,0.01
6808,710.0,813,0.01
6809,600.0,627,0.01
6810,430.0,553,0.01
6811,510.0,707,0.01
6812,640.0,681,0.01
6813,460.0,579,0.01
6814,430.0,487,0.01
6815,250.0,477,0.01
6816,2070.0,773,0.01
6817,1430.0,981,0.01
6818,330.0,481,0.01
6819,630.0,595,0.01
6820,620.0,565,0.01
6821,200.0,341,0.01
6822,400.0,527,0.01
6823,400.0,527,0.01
6824,620.0,507,0.01
6825,430.0,501,0.01
6826,350.0,539,0.01
6827,640.0,699,0.01
6828,250.0,541,0.01
6829,410.0,673,0.01
6830,310.0,391,0.01
6831,590.0,473,0.01
6832,440.0,495,0.01
6833,260.0,347,0.01
6834,490.0,587,0.01
6835,570.0,679,0.01
6836,1050.0,819,0.01
6837,970.0,603,0.01
6838,1200.0,845,0.01
6839,700.0,595,0.01
6840,700.0,593,0.01
6841,730.0,613,0.01
6842,700.0,593,0.01
6843,1100.0,773,0.01
6844,550.0,519,0.01
6845,1350.0,925,0.01
6846,1130.0,651,0.01
6847,1320.0,909,0.01
6848,1170.0,629,0.01
6849,1200.0,835,0.01
6850,1200.0,835,0.01
6851,1150.0,787,0.01
6852,1040.0,663,0.01
6853,1310.0,899,0.01
6854,1190.0,843,0.01
6855,1130.0,689,0.01
6856,940.0,583,0.01
6857,730.0,597,0.01
6858,680.0,649,0.01
6859,1150.0,787,0.01
6860,1450.0,711,0.01
6861,1140.0,817,0.01
6862,990.0,769,0.01
6863,780.0,633,0.01
6864,750.0,747,0.01
6865,2340.0,781,0.01
6866,1210.0,835,0.01
6867,700.0,593,0.01
6868,700.0,593,0.01
6869,700.0,595,0.01
6870,1200.0,815,0.01
6871,1430.0,875,0.01
6872,1080.0,629,0.01
6873,1210.0,613,0.01
6874,1100.0,689,0.01
6875,950.0,629,0.01
6876,350.0,519,0.01
6877,1080.0,673,0.01
6878,1150.0,787,0.01
6879,1570.0,851,0.01
6880,130.0,713,0.01
6881,320.0,437,0.01
6882,490.0,543,0.01
6883,650.0,801,0.01
6884,340.0,655,0.01
6885,190.0,359,0.01
6886,190.0,359,0.01
6887,190.0,361,0.01
6888,190.0,359,0.01
6889,290.0,471,0.01
6890,970.0,673,0.01
6891,130.0,293,0.01
6892,450.0,485,0.01
6893,550.0,905,0.01
6894,1140.0,731,0.01
6895,650.0,661,0.01
6896,450.0,655,0.01
6897,230.0,443,0.01
6898,460.0,665,0.01
6899,400.0,567,0.01
6900,630.0,677,0.01
6901,260.0,463,0.01
6902,290.0,451,0.01
6903,260.0,433,0.01
6904,550.0,655,0.01
6905,250.0,453,0.01
6906,290.0,459,0.01
6907,320.0,545,0.01
6908,310.0,467,0.01
6909,540.0,585,0.01
6910,930.0,583,0.01
6911,310.0,567,0.01
6912,170.0,405,0.01
6913,490.0,671,0.01
6914,310.0,491,0.01
6915,380.0,665,0.01
