update,episodes_completed,avg_reward,avg_score,policy_loss,value_loss,entropy,clip_frac,kl,action_diversity,unique_states,explained_variance,advantage_std,positive_adv_frac
1430,4380,101.7125,1017.125,-0.0025127509579760954,7.842365529388189,1.9947603084146976,0.1661376953125,0.0043737573869293556,2.1645236215041956,1089,0.8798752772808075,2.7731111133098603,0.4291845703125
1440,4408,104.50625,1045.0625,-0.0031357148254755884,7.238161586225033,2.0276276003569365,0.15380859375,0.003998579937615432,2.1761722646852926,1189,0.8757295888662339,2.7644758999347685,0.43671875
1450,4436,106.3375,1063.375,-0.0028747918258886784,0.907845810521394,2.0505376048386097,0.1126708984375,0.0027359631203580648,2.189889571145169,1179,0.8716476255655289,2.8150064158439636,0.4430322265625
1460,4463,109.26875,1092.6875,-0.00740555944503285,1.038262341171503,2.0410818830132484,0.1505126953125,0.005018275085603818,2.1873204817370966,1126,0.8681494241952896,2.896373682022095,0.4542919921875
1470,4491,109.65625,1096.5625,-0.003814233496086672,5.302032503299415,2.0704013779759407,0.123046875,0.00441940434393473,2.1907330058931302,1120,0.8587773764133453,3.058473821878433,0.4548291015625
1480,4520,111.475,1114.75,-0.005133462982485071,3.0668249898590147,2.0334391742944717,0.154296875,0.004877820785623044,2.1711414513501763,1140,0.8564986956119537,3.089689325094223,0.45888671875
1490,4548,109.55625,1095.5625,-0.004462555341888219,2.1887509301304817,2.0293467734009027,0.1446533203125,0.006297990999883041,2.180141703941274,1169,0.855908010005951,3.0989789253473283,0.4635888671875
1500,4577,108.8,1088.0,-0.005129919110913761,5.648900240659714,2.0960230454802513,0.1351318359375,0.0059652834897860885,2.1930381820806457,1253,0.8584522074460983,3.068463960289955,0.46146484375
1510,4602,110.43125,1104.3125,-0.006754747999366373,6.234626630321145,2.0374077931046486,0.151123046875,0.004699992132373154,2.1817617142197694,1353,0.8599525338411331,3.1336878913640978,0.465390625
1520,4633,111.54375,1115.4375,-0.003934310370823368,3.128027049358934,2.0862490572035313,0.1724853515625,0.004170509288087487,2.190605123736278,1279,0.8595363003015518,3.197336470484734,0.465556640625
1530,4660,110.39375,1103.9375,-0.0024944532196968794,5.742719863541424,2.0341701805591583,0.1302490234375,0.006054482335457578,2.1778406024579815,1241,0.8616833245754242,3.237165006995201,0.459814453125
1540,4690,114.11875,1141.1875,-0.003277408570284024,7.307778211310506,2.012396579608321,0.125732421875,0.005800343700684607,2.185092772635529,1198,0.8574985921382904,3.3880195516347884,0.4600048828125
1550,4720,114.61875,1146.1875,-0.005923150049056858,1.9091272801160812,1.978777239099145,0.16455078125,0.0039779880025889724,2.182416244988393,1115,0.8614687937498092,3.376893077492714,0.453310546875
1560,4747,115.10625,1151.0625,-0.002959615201689303,4.811294663697481,2.0873080268502235,0.1558837890625,0.00374363710579928,2.1870448734556627,1290,0.8677286714315414,3.3043387204408647,0.447548828125
1570,4775,112.15,1121.5,-0.003454912453889847,12.549684666097164,2.032539024949074,0.1248779296875,0.0034209849691251293,2.1878530266424647,1312,0.871359589099884,3.284543922543526,0.450205078125
1580,4805,113.09375,1130.9375,-0.0053692449000664055,11.37466911971569,1.973820522427559,0.1319580078125,0.0062923850055085495,2.1649376221338406,1201,0.8709752732515335,3.3065312200784684,0.447470703125
1590,4832,111.80625,1118.0625,-0.0027526291232788935,12.399948477745056,2.060820173472166,0.1165771484375,0.003933397543733008,2.1896301372688294,1265,0.8722157567739487,3.322907942533493,0.4440234375
1600,4862,111.6375,1116.375,-0.0039781532395863906,4.885523799806833,2.027070790529251,0.1590576171875,0.004023670451715589,2.1747990762850677,1347,0.868169378042221,3.4062268388271333,0.443056640625
1610,4891,112.30625,1123.0625,-0.007707534998189658,2.6737344954162836,2.030674610286951,0.1646728515625,0.005614565379801206,2.177621729949937,1148,0.8752432298660279,3.273279194831848,0.4386083984375
1620,4919,111.89375,1118.9375,-0.005718189931940287,1.7175157289020717,2.0280358865857124,0.1387939453125,0.0053251044591888785,2.1711388186435054,1334,0.8791712963581085,3.1897714722156523,0.4412890625
1630,4947,108.84375,1088.4375,-0.0026318469463149086,16.741950146853924,2.0770406275987625,0.1182861328125,0.004358651684015058,2.174317627465934,1389,0.8821307402849198,3.1324755370616915,0.44490234375
1640,4975,109.975,1099.75,-0.006812227133195847,1.0985418697819114,2.0152216758579016,0.159912109375,0.0044800400792155415,2.1680697789173378,1353,0.8811288148164749,3.1116387367248537,0.4447802734375
1650,5004,110.1875,1101.875,-0.007371558080194518,1.7605417175218463,1.953610884025693,0.2445068359375,0.008728306056582369,2.1600228857456547,1401,0.8824723356962204,3.0855973505973817,0.445048828125
1660,5034,110.40625,1104.0625,-0.004804015639820136,9.426448307931423,1.9887240137904882,0.1358642578125,0.006124693565652706,2.1670168814641344,1331,0.8764138042926788,3.1886095285415648,0.4455322265625
1670,5061,111.5,1115.0,-0.0046112351410556585,0.8964798441156745,2.0527090206742287,0.14892578125,0.005141538073075935,2.177254403815147,1464,0.8817975467443466,3.053598586320877,0.43990234375
1680,5091,109.51875,1095.1875,-0.001056304172379896,5.378752971068025,2.0696305446326733,0.14990234375,0.0037577881012111902,2.1802083905577194,1232,0.8805754017829895,3.0677560794353487,0.4378564453125
1690,5121,108.225,1082.25,-0.008557059380109422,0.44601490441709757,1.9554574247449636,0.1624755859375,0.004203507531201467,2.1779053934977064,1180,0.8835211676359177,3.019345188140869,0.437626953125
1700,5153,103.59375,1035.9375,-0.0059692536378861405,1.1633045142516494,2.029247695580125,0.1339111328125,0.0037630140432156622,2.1865522917006013,1140,0.8870687246322632,2.9731664645671843,0.43935546875
1710,5183,102.31875,1023.1875,-0.005601869765087031,1.1627298421226442,2.0182336308062077,0.157470703125,0.0023370024864561856,2.163907449777969,1155,0.8899608957767486,2.9395062136650085,0.4392626953125
1720,5211,102.44375,1024.4375,-0.006254429608816281,1.258263178402558,2.078289307653904,0.142333984375,0.004110114416107535,2.180170311513658,1305,0.8879733437299728,2.97321173787117,0.43349609375
1730,5240,104.04375,1040.4375,-0.009246406698366627,0.40746828191913664,2.049706071615219,0.1744384765625,0.0034637863864190876,2.168099154821926,1309,0.8937252169847488,2.9121047270298006,0.433330078125
1740,5268,103.1375,1031.375,-0.004069313064974267,10.334427773952484,2.0741233825683594,0.1529541015625,0.005144252529134974,2.1931884759183444,1115,0.9020221650600433,2.776596574783325,0.4342138671875
1750,5297,106.89375,1068.9375,-0.005732686520786956,1.6939270179718733,2.0966647565364838,0.158203125,0.00458032893948257,2.1864346866083064,1294,0.8952383142709732,2.905301653146744,0.43951171875
1760,5325,107.775,1077.75,-0.004361633604275994,1.1999618941918015,2.089400578290224,0.122802734375,0.0044538697839016095,2.167675269285175,1204,0.9030052125453949,2.788885222673416,0.44140625
1770,5354,108.14375,1081.4375,-0.005382835734053515,0.8928073816932738,1.9678936246782541,0.1605224609375,0.0030452653154497966,2.171286696667177,1141,0.9056991493701935,2.7752975106239317,0.4424951171875
1780,5381,104.89375,1048.9375,-0.006185257516335696,0.5869103337172419,2.0985089167952538,0.12890625,0.0017848106217570603,2.1817280495391453,1153,0.9022547709941864,2.779547201395035,0.4456298828125
1790,5412,106.59375,1065.9375,-0.0051500857807695866,3.824718036223203,2.058980718255043,0.1871337890625,0.004980328507372178,2.1842176697513502,1183,0.894586261510849,2.8739561402797698,0.4404736328125
1800,5441,106.86875,1068.6875,-0.0032035557087510824,5.389553545042872,2.0770511105656624,0.1300048828125,0.005298192263580859,2.185264177203398,1239,0.8909217876195907,2.9217239117622373,0.4413720703125
1810,5471,105.0,1050.0,-0.004603884997777641,2.3665148466825485,2.09703041985631,0.1278076171875,0.004989719760487787,2.182913304510237,1140,0.8853152370452881,2.9453871381282806,0.4370654296875
1820,5496,103.9125,1039.125,-0.005961724993539974,1.4933442613109946,2.050055094063282,0.1365966796875,0.0037179272330831736,2.1837446005088754,1057,0.8862925976514816,2.9195061576366426,0.4396826171875
1830,5524,104.64375,1046.4375,-0.004280429828213528,19.698043720796704,2.0688224621117115,0.1336669921875,0.0038754221750423312,2.1907917285379033,1130,0.8829234671592713,2.939007662534714,0.4387451171875
1840,5553,104.4125,1044.125,-0.007943503675051033,1.3996437760069966,2.0975814945995808,0.122802734375,0.003786992485402152,2.193396511450114,1173,0.8785640037059784,2.990132737159729,0.4382861328125
1850,5578,108.05625,1080.5625,-0.007027483487036079,1.8724302537739277,2.049877170473337,0.1551513671875,0.005784035514807329,2.186031828650944,1186,0.8788461077213288,2.943741943836212,0.43875
1860,5607,107.28125,1072.8125,-0.004206624857033603,3.648536555469036,2.0857710763812065,0.15087890625,0.004965163781889714,2.1914279004928856,1244,0.8745063036680222,2.979637326002121,0.43546875
1870,5635,107.66875,1076.6875,-0.006532515129947569,0.885775319300592,2.0667749755084515,0.1456298828125,0.0031639904191251844,2.1934907807227724,1192,0.8662415134906769,3.073755773305893,0.4354443359375
1880,5665,107.75625,1077.5625,-0.0023920864914543927,6.0831422582268715,2.0554335564374924,0.150146484375,0.002946981228888035,2.1870823120031107,1174,0.8740506076812744,2.987174608707428,0.4298583984375
1890,5689,106.2,1062.0,-0.006753856694558635,0.5310399599839002,2.092658706009388,0.133056640625,0.005884296100703068,2.189811198687244,1187,0.874508256316185,2.9513077223300934,0.435107421875
1900,5720,106.2875,1062.875,-0.0069751072296639904,1.1911806678399444,2.0015943199396133,0.136474609375,0.0023436330375261605,2.170151073098709,1239,0.8775035226345063,2.8709584414958953,0.43302734375
1910,5747,102.83125,1028.3125,-0.00422488697222434,1.186666470952332,2.0226544700562954,0.1181640625,0.0026131773338420317,2.170721462599745,1346,0.8833098113536835,2.786746937036514,0.434404296875
1920,5776,101.2,1012.0,-0.00552001108735567,1.4910627277567983,2.0486938171088696,0.204345703125,0.00491357987630181,2.179843131414359,1245,0.8818765300512313,2.799323072433472,0.435400390625
1930,5806,97.56875,975.6875,-0.004831314508919604,1.0466074272990227,2.064795136451721,0.1204833984375,0.004184769539278932,2.177300203890253,1158,0.8829045015573501,2.777408918142319,0.43587890625
1940,5834,99.9,999.0,-0.00836723372049164,1.2014908120036125,2.088160637766123,0.1441650390625,0.0031376546394312754,2.1747813854173055,1216,0.8845941489934921,2.758381564617157,0.431875
1950,5862,99.11875,991.1875,-0.008284611103590578,1.6400861875154078,2.0452128686010838,0.1517333984375,0.004690205430961214,2.170876724569968,1083,0.888052990436554,2.6705200111866,0.4360693359375
1960,5892,99.475,994.75,-0.004368978276033886,4.803667258936912,2.0487464889883995,0.114990234375,0.0035254105750937015,2.178443744750254,1003,0.8847924464941025,2.684921593666077,0.444111328125
1970,5921,100.85625,1008.5625,-0.0034418762661516666,1.7029719538986683,2.046250559389591,0.1646728515625,0.006192759974510409,2.171270284691931,1306,0.8921458578109741,2.587714672088623,0.445966796875
1980,5950,106.7375,1067.375,-0.0032306850771419704,5.836766438558698,2.0251999385654926,0.126220703125,0.004412329231854528,2.189679544742662,1143,0.8788330739736557,2.7666957747936247,0.4549072265625
1990,5980,105.90625,1059.0625,-0.0055994367867242545,5.521466361358762,2.0253666881471872,0.15869140625,0.004849294404266402,2.170259551787058,1368,0.8832960450649261,2.7210440111160277,0.4537255859375
2000,6008,105.70625,1057.0625,-0.005174511388759129,2.24419317394495,2.0462142564356327,0.168212890625,0.005665507371304557,2.185889529556022,1113,0.8868887996673585,2.695638597011566,0.45294921875
2010,6035,106.56875,1065.6875,-0.004695449082646519,5.491957016289234,2.0700535252690315,0.1468505859375,0.004216175773763098,2.191950977140467,1486,0.8907238101959228,2.695088999271393,0.4636279296875
2020,6061,108.03125,1080.3125,-0.003289896027126815,4.398827790282667,1.9931544940918684,0.138671875,0.0053110603330424055,2.1812428932070826,1430,0.8914509975910186,2.744344552755356,0.466328125
2030,6088,110.65,1106.5,-0.007063608092721552,3.83477923553437,2.0427043810486794,0.1328125,0.006634627919993363,2.1810442631973537,1164,0.8876240295171738,2.8139956116676332,0.460048828125
2040,6115,109.2125,1092.125,-0.005716930871130899,1.807208358310163,2.0541714057326317,0.1185302734375,0.005471270706038922,2.1906203430856666,1221,0.890884799361229,2.7901511788368225,0.4634912109375
2050,6145,113.9625,1139.625,-0.006809236510889605,0.8785979622043669,2.0678279027342796,0.158935546875,0.004521374561591074,2.1927497312198323,1293,0.886262623667717,2.8996921956539152,0.455810546875
2060,6171,117.7,1177.0,-0.004741683602333069,4.417631941847503,2.0927537381649017,0.1600341796875,0.004944872183841653,2.1743606844150727,1406,0.8906962770223618,2.8958141005039213,0.4539453125
2070,6202,119.23125,1192.3125,-0.0011614662944339216,28.85472268704325,2.016993520781398,0.095703125,0.0058351750776637346,2.1893315940465774,1203,0.8872195732593536,3.011538316011429,0.4553125
2080,6230,116.675,1166.75,-0.0060166261391714215,3.437442474067211,2.062593996524811,0.17236328125,0.006307428375293966,2.1880455779254344,1343,0.8986532825231552,2.8958254683017732,0.449833984375
2090,6262,116.4375,1164.375,-0.004218481321004219,6.769274443387985,2.031878622248769,0.1424560546875,0.005147482414031401,2.179515744649312,1297,0.8998187839984894,2.9385379552841187,0.452236328125
2100,6288,114.275,1142.75,-0.005322749464539811,3.2625250294804573,2.057075656950474,0.119873046875,0.003963393101003021,2.1851888169570866,1284,0.8995354521274567,2.9711508917808533,0.4544189453125
2110,6321,112.24375,1122.4375,-0.0027863637369591743,5.0757858622819185,2.0828787349164486,0.154296875,0.0038920814549783245,2.187305599313097,1284,0.9021051639318466,2.9498083674907685,0.4430810546875
2110,6306,113.925,1139.25,-0.00897675973828882,0.39789503207430243,2.122933067381382,0.141357421875,0.0027625432703644037,2.1798383311731393,1286,0.8899573940038681,2.9864452373981476,0.448369140625
2120,6337,109.74375,1097.4375,-0.007840094331186265,1.5211214162409306,2.079684555530548,0.1519775390625,0.004077152276295237,2.183161820322182,1243,0.8947478932142258,2.8847500932216645,0.43830078125
2130,6367,106.04375,1060.4375,-0.005318853436619975,8.991708237677813,2.0267740972340107,0.1348876953125,0.004741120166727342,2.170707777407133,1185,0.9027273964881897,2.761850805282593,0.4403759765625
2140,6395,105.16875,1051.6875,-0.007411747792502865,4.5029959958046675,2.0607693418860435,0.15966796875,0.006277696156757884,2.186154263507728,1215,0.8977308958768845,2.825322080850601,0.43916015625
2150,6425,105.81875,1058.1875,-0.006198598071932793,1.8899838724173605,2.0566005781292915,0.119384765625,0.0032237783016171306,2.1900843324232504,1122,0.9007860571146011,2.7828137576580048,0.4416748046875
2160,6455,107.19375,1071.9375,-0.004834883511648513,2.122458416968584,2.037804886698723,0.1534423828125,0.004978858618414961,2.1850641813685088,1239,0.9001456207036972,2.802106069326401,0.4369140625
2170,6484,105.4375,1054.375,-0.006780259500374086,10.045466300100088,2.0368230901658535,0.156494140625,0.005976635147817433,2.184632537345815,1211,0.9035931700468063,2.7152565002441404,0.4324951171875
2180,6513,107.6125,1076.125,-0.004217604117002338,6.64192168880254,2.077101521193981,0.1494140625,0.005287020132527687,2.1873452830632054,1363,0.9013907611370087,2.7480183982849122,0.4335205078125
2190,6539,109.69375,1096.9375,-0.00420305784791708,4.821947878226638,2.0750163085758686,0.14111328125,0.00500328246562276,2.178973887263861,1489,0.9016080838441849,2.7191227996349334,0.43130859375
2200,6569,109.4,1094.0,-0.005451772274682298,18.655958600342274,2.0346680730581284,0.15771484375,0.006121225509559736,2.178392528742804,1253,0.8927215790748596,2.8213949942588807,0.4355712890625
2210,6597,111.48125,1114.8125,-0.004023694549687207,0.8208305956795812,2.0418182760477066,0.16552734375,0.004885583068244159,2.179807056594486,1373,0.896170562505722,2.872602345943451,0.435009765625
2220,6625,115.21875,1152.1875,-0.001906486344523728,23.41463652253151,2.0659265369176865,0.1248779296875,0.007059541589114815,2.1816702483512276,1196,0.8861670219898223,3.039930084943771,0.4427734375
2230,6652,120.58125,1205.8125,-0.0052064606788917445,5.066893871873617,1.9627047795802355,0.1429443359375,0.004496990732150152,2.1815394780373607,1421,0.8845857352018356,3.115621964931488,0.446162109375
2240,6679,122.30625,1223.0625,-0.0016409946547355503,23.80269768461585,2.024469308555126,0.1636962890625,0.004687363762059249,2.17800241724289,1399,0.880293779373169,3.2331096053123476,0.4472705078125
2250,6708,128.45,1284.5,-0.003601138247177005,41.00455830991268,2.0182419158518314,0.109130859375,0.0038168840401340276,2.1565674310278107,1393,0.8771132612228394,3.30944096326828,0.44552734375
2260,6731,131.35,1313.5,-0.0065574845793889835,1.9209943562746048,2.033481325954199,0.1397705078125,0.002667017834028229,2.170990120842789,1438,0.8764470142126083,3.3278451061248777,0.44458984375
2270,6759,132.09375,1320.9375,-0.0027999425947200507,3.0654937978833914,2.079900559037924,0.131591796875,0.004352399249910377,2.1815106516447367,1205,0.8709277600049973,3.4291810405254366,0.4445947265625
